country,year,sex,disease,deaths
ES,2013,M,Diseases of the nervous system and the sense organs (G00-H95),8342
ES,2014,M,Diseases of the nervous system and the sense organs (G00-H95),8908
ES,2015,M,Diseases of the nervous system and the sense organs (G00-H95),9863
ES,2016,M,Diseases of the nervous system and the sense organs (G00-H95),9751
ES,2017,M,Diseases of the nervous system and the sense organs (G00-H95),10122
ES,2018,M,Diseases of the nervous system and the sense organs (G00-H95),10296
ES,2019,M,Diseases of the nervous system and the sense organs (G00-H95),10256
ES,2020,M,Diseases of the nervous system and the sense organs (G00-H95),10573
ES,2021,M,Diseases of the nervous system and the sense organs (G00-H95),10071
ES,2022,M,Diseases of the nervous system and the sense organs (G00-H95),10669
FI,2011,M,Diseases of the nervous system and the sense organs (G00-H95),2090
FI,2012,M,Diseases of the nervous system and the sense organs (G00-H95),2411
FI,2013,M,Diseases of the nervous system and the sense organs (G00-H95),2508
FI,2014,M,Diseases of the nervous system and the sense organs (G00-H95),2805
FI,2015,M,Diseases of the nervous system and the sense organs (G00-H95),3037
FI,2016,M,Diseases of the nervous system and the sense organs (G00-H95),3290
FI,2017,M,Diseases of the nervous system and the sense organs (G00-H95),3363
FI,2018,M,Diseases of the nervous system and the sense organs (G00-H95),3517
FI,2019,M,Diseases of the nervous system and the sense organs (G00-H95),3721
FI,2020,M,Diseases of the nervous system and the sense organs (G00-H95),3877
FI,2021,M,Diseases of the nervous system and the sense organs (G00-H95),4213
FI,2022,M,Diseases of the nervous system and the sense organs (G00-H95),4446
FR,2011,M,Diseases of the nervous system and the sense organs (G00-H95),13282
FR,2012,M,Diseases of the nervous system and the sense organs (G00-H95),13989
FR,2013,M,Diseases of the nervous system and the sense organs (G00-H95),13854
FR,2014,M,Diseases of the nervous system and the sense organs (G00-H95),13526
FR,2015,M,Diseases of the nervous system and the sense organs (G00-H95),14749
FR,2016,M,Diseases of the nervous system and the sense organs (G00-H95),15269
FR,2017,M,Diseases of the nervous system and the sense organs (G00-H95),15586
FR,2018,M,Diseases of the nervous system and the sense organs (G00-H95),15895
FR,2019,M,Diseases of the nervous system and the sense organs (G00-H95),15867
FR,2020,M,Diseases of the nervous system and the sense organs (G00-H95),15341
FR,2021,M,Diseases of the nervous system and the sense organs (G00-H95),14923
FR,2022,M,Diseases of the nervous system and the sense organs (G00-H95),15761
HR,2011,M,Diseases of the nervous system and the sense organs (G00-H95),436
HR,2012,M,Diseases of the nervous system and the sense organs (G00-H95),430
HR,2013,M,Diseases of the nervous system and the sense organs (G00-H95),425
HR,2014,M,Diseases of the nervous system and the sense organs (G00-H95),419
HR,2015,M,Diseases of the nervous system and the sense organs (G00-H95),544
HR,2016,M,Diseases of the nervous system and the sense organs (G00-H95),514
HR,2017,M,Diseases of the nervous system and the sense organs (G00-H95),577
HR,2018,M,Diseases of the nervous system and the sense organs (G00-H95),631
HR,2019,M,Diseases of the nervous system and the sense organs (G00-H95),627
HR,2020,M,Diseases of the nervous system and the sense organs (G00-H95),715
HR,2021,M,Diseases of the nervous system and the sense organs (G00-H95),654
HR,2022,M,Diseases of the nervous system and the sense organs (G00-H95),642
HU,2011,M,Diseases of the nervous system and the sense organs (G00-H95),817
HU,2012,M,Diseases of the nervous system and the sense organs (G00-H95),880
HU,2013,M,Diseases of the nervous system and the sense organs (G00-H95),810
HU,2014,M,Diseases of the nervous system and the sense organs (G00-H95),841
HU,2015,M,Diseases of the nervous system and the sense organs (G00-H95),960
HU,2016,M,Diseases of the nervous system and the sense organs (G00-H95),940
HU,2017,M,Diseases of the nervous system and the sense organs (G00-H95),1028
HU,2018,M,Diseases of the nervous system and the sense organs (G00-H95),1085
HU,2019,M,Diseases of the nervous system and the sense organs (G00-H95),993
HU,2020,M,Diseases of the nervous system and the sense organs (G00-H95),1135
HU,2021,M,Diseases of the nervous system and the sense organs (G00-H95),1010
HU,2022,M,Diseases of the nervous system and the sense organs (G00-H95),1082
IE,2011,M,Diseases of the nervous system and the sense organs (G00-H95),508
IE,2012,M,Diseases of the nervous system and the sense organs (G00-H95),620
IE,2013,M,Diseases of the nervous system and the sense organs (G00-H95),601
IE,2014,M,Diseases of the nervous system and the sense organs (G00-H95),656
IE,2015,M,Diseases of the nervous system and the sense organs (G00-H95),686
IE,2016,M,Diseases of the nervous system and the sense organs (G00-H95),745
IE,2017,M,Diseases of the nervous system and the sense organs (G00-H95),756
IE,2018,M,Diseases of the nervous system and the sense organs (G00-H95),789
IE,2019,M,Diseases of the nervous system and the sense organs (G00-H95),805
IE,2020,M,Diseases of the nervous system and the sense organs (G00-H95),799
IE,2021,M,Diseases of the nervous system and the sense organs (G00-H95),879
IE,2022,M,Diseases of the nervous system and the sense organs (G00-H95),880
IT,2011,M,Diseases of the nervous system and the sense organs (G00-H95),9693
IT,2012,M,Diseases of the nervous system and the sense organs (G00-H95),10375
IT,2013,M,Diseases of the nervous system and the sense organs (G00-H95),10277
IT,2014,M,Diseases of the nervous system and the sense organs (G00-H95),10323
IT,2015,M,Diseases of the nervous system and the sense organs (G00-H95),11917
IT,2016,M,Diseases of the nervous system and the sense organs (G00-H95),11926
IT,2017,M,Diseases of the nervous system and the sense organs (G00-H95),13229
IT,2018,M,Diseases of the nervous system and the sense organs (G00-H95),12961
IT,2019,M,Diseases of the nervous system and the sense organs (G00-H95),13448
IT,2020,M,Diseases of the nervous system and the sense organs (G00-H95),14504
IT,2021,M,Diseases of the nervous system and the sense organs (G00-H95),14147
IT,2022,M,Diseases of the nervous system and the sense organs (G00-H95),14678
LT,2011,M,Diseases of the nervous system and the sense organs (G00-H95),268
LT,2012,M,Diseases of the nervous system and the sense organs (G00-H95),261
LT,2013,M,Diseases of the nervous system and the sense organs (G00-H95),296
LT,2014,M,Diseases of the nervous system and the sense organs (G00-H95),281
LT,2015,M,Diseases of the nervous system and the sense organs (G00-H95),293
LT,2016,M,Diseases of the nervous system and the sense organs (G00-H95),289
LT,2017,M,Diseases of the nervous system and the sense organs (G00-H95),317
LT,2018,M,Diseases of the nervous system and the sense organs (G00-H95),353
LT,2019,M,Diseases of the nervous system and the sense organs (G00-H95),355
LT,2020,M,Diseases of the nervous system and the sense organs (G00-H95),422
LT,2021,M,Diseases of the nervous system and the sense organs (G00-H95),403
LT,2022,M,Diseases of the nervous system and the sense organs (G00-H95),374
LU,2011,M,Diseases of the nervous system and the sense organs (G00-H95),76
LU,2012,M,Diseases of the nervous system and the sense organs (G00-H95),64
LU,2013,M,Diseases of the nervous system and the sense organs (G00-H95),84
LU,2014,M,Diseases of the nervous system and the sense organs (G00-H95),72
LU,2015,M,Diseases of the nervous system and the sense organs (G00-H95),81
LU,2016,M,Diseases of the nervous system and the sense organs (G00-H95),84
LU,2017,M,Diseases of the nervous system and the sense organs (G00-H95),75
LU,2018,M,Diseases of the nervous system and the sense organs (G00-H95),72
LU,2019,M,Diseases of the nervous system and the sense organs (G00-H95),106
LU,2020,M,Diseases of the nervous system and the sense organs (G00-H95),103
LU,2021,M,Diseases of the nervous system and the sense organs (G00-H95),95
LU,2022,M,Diseases of the nervous system and the sense organs (G00-H95),102
LV,2011,M,Diseases of the nervous system and the sense organs (G00-H95),148
LV,2012,M,Diseases of the nervous system and the sense organs (G00-H95),156
LV,2013,M,Diseases of the nervous system and the sense organs (G00-H95),149
LV,2014,M,Diseases of the nervous system and the sense organs (G00-H95),151
LV,2015,M,Diseases of the nervous system and the sense organs (G00-H95),171
LV,2016,M,Diseases of the nervous system and the sense organs (G00-H95),177
LV,2017,M,Diseases of the nervous system and the sense organs (G00-H95),206
LV,2018,M,Diseases of the nervous system and the sense organs (G00-H95),222
LV,2019,M,Diseases of the nervous system and the sense organs (G00-H95),209
LV,2020,M,Diseases of the nervous system and the sense organs (G00-H95),198
LV,2021,M,Diseases of the nervous system and the sense organs (G00-H95),242
LV,2022,M,Diseases of the nervous system and the sense organs (G00-H95),252
MT,2011,M,Diseases of the nervous system and the sense organs (G00-H95),48
MT,2012,M,Diseases of the nervous system and the sense organs (G00-H95),36
MT,2013,M,Diseases of the nervous system and the sense organs (G00-H95),44
MT,2014,M,Diseases of the nervous system and the sense organs (G00-H95),34
MT,2015,M,Diseases of the nervous system and the sense organs (G00-H95),49
MT,2016,M,Diseases of the nervous system and the sense organs (G00-H95),47
MT,2017,M,Diseases of the nervous system and the sense organs (G00-H95),54
MT,2018,M,Diseases of the nervous system and the sense organs (G00-H95),44
MT,2019,M,Diseases of the nervous system and the sense organs (G00-H95),70
MT,2020,M,Diseases of the nervous system and the sense organs (G00-H95),63
MT,2021,M,Diseases of the nervous system and the sense organs (G00-H95),74
MT,2022,M,Diseases of the nervous system and the sense organs (G00-H95),59
NL,2011,M,Diseases of the nervous system and the sense organs (G00-H95),2214
NL,2012,M,Diseases of the nervous system and the sense organs (G00-H95),2373
NL,2013,M,Diseases of the nervous system and the sense organs (G00-H95),3127
NL,2014,M,Diseases of the nervous system and the sense organs (G00-H95),2895
NL,2015,M,Diseases of the nervous system and the sense organs (G00-H95),3337
NL,2016,M,Diseases of the nervous system and the sense organs (G00-H95),3708
NL,2017,M,Diseases of the nervous system and the sense organs (G00-H95),3710
NL,2018,M,Diseases of the nervous system and the sense organs (G00-H95),3990
NL,2019,M,Diseases of the nervous system and the sense organs (G00-H95),3966
NL,2020,M,Diseases of the nervous system and the sense organs (G00-H95),3782
NL,2021,M,Diseases of the nervous system and the sense organs (G00-H95),3818
NL,2022,M,Diseases of the nervous system and the sense organs (G00-H95),4249
PL,2011,M,Diseases of the nervous system and the sense organs (G00-H95),2443
PL,2012,M,Diseases of the nervous system and the sense organs (G00-H95),2598
PL,2013,M,Diseases of the nervous system and the sense organs (G00-H95),2599
PL,2014,M,Diseases of the nervous system and the sense organs (G00-H95),2348
PL,2015,M,Diseases of the nervous system and the sense organs (G00-H95),2454
PL,2016,M,Diseases of the nervous system and the sense organs (G00-H95),2613
PL,2017,M,Diseases of the nervous system and the sense organs (G00-H95),2908
PL,2018,M,Diseases of the nervous system and the sense organs (G00-H95),2971
PL,2019,M,Diseases of the nervous system and the sense organs (G00-H95),2997
PL,2020,M,Diseases of the nervous system and the sense organs (G00-H95),3502
PL,2021,M,Diseases of the nervous system and the sense organs (G00-H95),3770
PL,2022,M,Diseases of the nervous system and the sense organs (G00-H95),3403
PL,2024,M,Diseases of the nervous system and the sense organs (G00-H95),3510
PT,2011,M,Diseases of the nervous system and the sense organs (G00-H95),1347
PT,2012,M,Diseases of the nervous system and the sense organs (G00-H95),1511
PT,2013,M,Diseases of the nervous system and the sense organs (G00-H95),1603
PT,2014,M,Diseases of the nervous system and the sense organs (G00-H95),1621
PT,2015,M,Diseases of the nervous system and the sense organs (G00-H95),1663
PT,2016,M,Diseases of the nervous system and the sense organs (G00-H95),1782
PT,2017,M,Diseases of the nervous system and the sense organs (G00-H95),1726
PT,2018,M,Diseases of the nervous system and the sense organs (G00-H95),1847
PT,2019,M,Diseases of the nervous system and the sense organs (G00-H95),1825
PT,2020,M,Diseases of the nervous system and the sense organs (G00-H95),1978
PT,2021,M,Diseases of the nervous system and the sense organs (G00-H95),1917
PT,2022,M,Diseases of the nervous system and the sense organs (G00-H95),1988
RO,2011,M,Diseases of the nervous system and the sense organs (G00-H95),1395
RO,2012,M,Diseases of the nervous system and the sense organs (G00-H95),1447
RO,2013,M,Diseases of the nervous system and the sense organs (G00-H95),1395
RO,2014,M,Diseases of the nervous system and the sense organs (G00-H95),1535
RO,2015,M,Diseases of the nervous system and the sense organs (G00-H95),1642
RO,2016,M,Diseases of the nervous system and the sense organs (G00-H95),1702
RO,2017,M,Diseases of the nervous system and the sense organs (G00-H95),1775
RO,2018,M,Diseases of the nervous system and the sense organs (G00-H95),1930
RO,2019,M,Diseases of the nervous system and the sense organs (G00-H95),1783
RO,2020,M,Diseases of the nervous system and the sense organs (G00-H95),1947
RO,2021,M,Diseases of the nervous system and the sense organs (G00-H95),1787
RO,2022,M,Diseases of the nervous system and the sense organs (G00-H95),1632
SE,2011,M,Diseases of the nervous system and the sense organs (G00-H95),1441
SE,2012,M,Diseases of the nervous system and the sense organs (G00-H95),1738
SE,2013,M,Diseases of the nervous system and the sense organs (G00-H95),1700
SE,2014,M,Diseases of the nervous system and the sense organs (G00-H95),1686
SE,2015,M,Diseases of the nervous system and the sense organs (G00-H95),1924
SE,2016,M,Diseases of the nervous system and the sense organs (G00-H95),2201
SE,2017,M,Diseases of the nervous system and the sense organs (G00-H95),2246
SE,2018,M,Diseases of the nervous system and the sense organs (G00-H95),2460
SE,2019,M,Diseases of the nervous system and the sense organs (G00-H95),2465
SE,2020,M,Diseases of the nervous system and the sense organs (G00-H95),2585
SE,2021,M,Diseases of the nervous system and the sense organs (G00-H95),2519
SE,2022,M,Diseases of the nervous system and the sense organs (G00-H95),2711
SI,2011,M,Diseases of the nervous system and the sense organs (G00-H95),145
SI,2012,M,Diseases of the nervous system and the sense organs (G00-H95),164
SI,2013,M,Diseases of the nervous system and the sense organs (G00-H95),154
SI,2014,M,Diseases of the nervous system and the sense organs (G00-H95),175
SI,2015,M,Diseases of the nervous system and the sense organs (G00-H95),189
SI,2016,M,Diseases of the nervous system and the sense organs (G00-H95),195
SI,2017,M,Diseases of the nervous system and the sense organs (G00-H95),291
SI,2018,M,Diseases of the nervous system and the sense organs (G00-H95),339
SI,2019,M,Diseases of the nervous system and the sense organs (G00-H95),330
SI,2020,M,Diseases of the nervous system and the sense organs (G00-H95),414
SI,2021,M,Diseases of the nervous system and the sense organs (G00-H95),410
SI,2022,M,Diseases of the nervous system and the sense organs (G00-H95),423
SK,2011,M,Diseases of the nervous system and the sense organs (G00-H95),443
SK,2012,M,Diseases of the nervous system and the sense organs (G00-H95),656
SK,2013,M,Diseases of the nervous system and the sense organs (G00-H95),439
SK,2014,M,Diseases of the nervous system and the sense organs (G00-H95),529
SK,2015,M,Diseases of the nervous system and the sense organs (G00-H95),531
SK,2016,M,Diseases of the nervous system and the sense organs (G00-H95),551
SK,2017,M,Diseases of the nervous system and the sense organs (G00-H95),481
SK,2018,M,Diseases of the nervous system and the sense organs (G00-H95),587
SK,2019,M,Diseases of the nervous system and the sense organs (G00-H95),576
SK,2020,M,Diseases of the nervous system and the sense organs (G00-H95),515
SK,2021,M,Diseases of the nervous system and the sense organs (G00-H95),515
SK,2022,M,Diseases of the nervous system and the sense organs (G00-H95),499
AT,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),343
AT,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),383
AT,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),399
AT,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),404
AT,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),461
AT,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),504
AT,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),459
AT,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),496
AT,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),566
AT,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),559
AT,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),569
AT,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),640
BE,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),761
BE,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),916
BE,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),940
BE,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),836
BE,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),946
BE,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),953
BE,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1067
BE,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1017
BE,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1041
BE,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1014
BE,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1053
BE,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1149
BG,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),318
BG,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),296
BG,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),275
BG,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),329
BG,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),382
BG,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),289
BG,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),288
BG,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),323
BG,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),334
BG,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),326
BG,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),351
BG,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),312
CY,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),37
CY,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),30
CY,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),33
CY,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),29
CY,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),42
CY,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),32
CY,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),52
CY,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),43
CY,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),53
CY,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),59
CY,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),58
CY,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),63
CZ,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),506
CZ,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),594
CZ,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),568
CZ,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),558
CZ,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),612
CZ,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),566
CZ,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),539
CZ,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),595
CZ,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),569
CZ,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),553
CZ,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),634
CZ,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),578
DE,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5096
DE,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5326
DE,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5544
DE,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5627
DE,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6095
DE,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6309
DE,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6915
DE,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),7298
DE,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),7123
DE,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),7311
DE,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),7607
DE,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),8082
DK,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),336
DK,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),370
DK,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),363
DK,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),348
DK,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),385
DK,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),393
DK,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),392
DK,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),430
DK,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),398
DK,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),426
DK,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),447
DK,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),463
EE,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),95
EE,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),83
EE,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),102
EE,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),90
EE,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),107
EE,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),95
EE,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),102
EE,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),101
EE,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),128
EE,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),130
EE,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),164
EE,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),136
EL,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),404
EL,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),484
EL,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),481
EL,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),623
EL,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),656
EL,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),632
EL,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),789
EL,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),798
EL,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),749
EL,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),996
EL,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1073
EL,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),1035
ES,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),2677
ES,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),2801
ES,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),2734
ES,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),2921
ES,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),3205
ES,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),3268
ES,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),3410
ES,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),3552
ES,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),3588
ES,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),3539
ES,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),3723
ES,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),4015
FI,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),405
FI,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),480
FI,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),439
FI,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),489
FI,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),530
FI,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),528
FI,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),563
FI,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),543
FI,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),645
FI,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),686
FI,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),688
FI,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),736
FR,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5023
FR,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5148
FR,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5203
FR,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5156
FR,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5629
FR,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),5716
FR,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6010
FR,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6357
FR,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6581
FR,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6379
FR,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),6639
FR,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),7038
HR,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),227
HR,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),224
HR,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),177
HR,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),180
HR,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),260
HR,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),190
HR,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),185
HR,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),215
HR,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),242
HR,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),261
HR,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),255
HR,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),257
HU,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),524
HU,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),592
HU,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),491
HU,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),505
HU,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),566
HU,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),558
HU,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),564
HU,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),623
HU,2019,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),522
HU,2020,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),609
HU,2021,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),552
HU,2022,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),603
IE,2011,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),207
IE,2012,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),267
IE,2013,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),235
IE,2014,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),262
IE,2015,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),297
IE,2016,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),297
IE,2017,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),307
IE,2018,M,Other diseases of the nervous system and the sense organs (remainder of G00-H95),345
