STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,indic_he,Health indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2021,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2022,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FI,Finland,2023,,79.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2012,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2013,,79.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2014,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2015,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2016,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2017,,79.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2018,,79.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2019,,79.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2020,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2021,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2022,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,FR,France,2023,,80.1,,p,provisional,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2012,,73.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2013,,74.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2014,,74.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2015,,74.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2016,,75.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2017,,74.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2018,,74.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2019,,75.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2020,,74.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2021,,73.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2022,,74.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HR,Croatia,2023,,75.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2012,,71.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2013,,72.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2014,,72.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2015,,72.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2016,,72.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2017,,72.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2018,,72.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2019,,73.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2020,,72.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2021,,70.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2022,,72.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,HU,Hungary,2023,,73.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2012,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2013,,78.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2014,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2015,,79.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2016,,79.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2017,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2018,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2019,,80.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2020,,80.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2021,,80.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,IE,Ireland,2022,,80.9,,,,,
